Date,Weight,Label,TargetDate
2023/06/27 7:44:15,68.9,2024_TokyoNovice,2024/04/30
2023/06/28 7:42:59,68.2,2024_TokyoNovice,2024/04/30
2023/06/29 7:43:58,68.6,2024_TokyoNovice,2024/04/30
2023/06/30 7:40:03,68.9,2024_TokyoNovice,2024/04/30
2023/07/01 9:14:43,68.2,2024_TokyoNovice,2024/04/30
2023/07/02 9:10:57,69.2,2024_TokyoNovice,2024/04/30
2023/07/03 7:52:18,69.7,2024_TokyoNovice,2024/04/30
2023/07/04 7:41:18,70,2024_TokyoNovice,2024/04/30
2023/07/05 7:44:31,69.4,2024_TokyoNovice,2024/04/30
2023/07/06 8:36:49,69,2024_TokyoNovice,2024/04/30
2023/07/07 6:11:37,69.3,2024_TokyoNovice,2024/04/30
2023/07/08 7:57:23,70,2024_TokyoNovice,2024/04/30
2023/07/09 9:10:50,70.2,2024_TokyoNovice,2024/04/30
2023/07/10 7:38:09,71.1,2024_TokyoNovice,2024/04/30
2023/07/11 7:21:52,70.9,2024_TokyoNovice,2024/04/30
2023/07/12 6:06:55,70.7,2024_TokyoNovice,2024/04/30
2023/07/13 7:59:01,70.5,2024_TokyoNovice,2024/04/30
2023/07/15 8:33:37,70.1,2024_TokyoNovice,2024/04/30
2023/07/16 6:51:23,72,2024_TokyoNovice,2024/04/30
2023/07/17 8:29:44,71.1,2024_TokyoNovice,2024/04/30
2023/07/18 7:44:04,71.3,2024_TokyoNovice,2024/04/30
2023/07/19 7:43:15,70.9,2024_TokyoNovice,2024/04/30
2023/07/20 7:42:34,70.3,2024_TokyoNovice,2024/04/30
2023/07/21 7:59:18,69.3,2024_TokyoNovice,2024/04/30
2023/07/22 11:05:24,70.2,2024_TokyoNovice,2024/04/30
2023/07/23 8:08:12,71.6,2024_TokyoNovice,2024/04/30
2023/07/24 7:39:28,71.9,2024_TokyoNovice,2024/04/30
2023/07/25 7:42:21,70.4,2024_TokyoNovice,2024/04/30
2023/07/26 8:00:24,70.6,2024_TokyoNovice,2024/04/30
2023/07/27 8:36:09,70.2,2024_TokyoNovice,2024/04/30
2023/07/28 9:28:00,70.6,2024_TokyoNovice,2024/04/30
2023/07/29 8:13:42,70.9,2024_TokyoNovice,2024/04/30
2023/07/30 8:31:09,71.7,2024_TokyoNovice,2024/04/30
2023/07/31 7:35:11,71.8,2024_TokyoNovice,2024/04/30
2023/08/01 7:43:51,71.6,2024_TokyoNovice,2024/04/30
2023/08/02 8:35:23,70.5,2024_TokyoNovice,2024/04/30
2023/08/03 7:50:01,70.5,2024_TokyoNovice,2024/04/30
2023/08/04 8:38:10,70.3,2024_TokyoNovice,2024/04/30
2023/08/05 9:08:33,70.5,2024_TokyoNovice,2024/04/30
2023/08/06 9:18:32,72.3,2024_TokyoNovice,2024/04/30
2023/08/07 7:52:20,72.1,2024_TokyoNovice,2024/04/30
2023/08/08 7:46:45,70.6,2024_TokyoNovice,2024/04/30
2023/08/09 7:50:18,70.7,2024_TokyoNovice,2024/04/30
2023/08/10 8:22:49,70.8,2024_TokyoNovice,2024/04/30
2023/08/11 8:06:43,70.8,2024_TokyoNovice,2024/04/30
2023/08/12 8:08:48,71.2,2024_TokyoNovice,2024/04/30
2023/08/20 9:11:17,69.9,2024_TokyoNovice,2024/04/30
2023/08/21 7:48:19,70.2,2024_TokyoNovice,2024/04/30
2023/08/22 8:10:26,70.8,2024_TokyoNovice,2024/04/30
2023/08/28 8:00:10,69.3,2024_TokyoNovice,2024/04/30
2023/08/31 9:09:29,68.9,2024_TokyoNovice,2024/04/30
2023/09/01 8:01:42,70,2024_TokyoNovice,2024/04/30
2023/09/02 8:51:33,69.6,2024_TokyoNovice,2024/04/30
2023/09/03 11:06:17,70.1,2024_TokyoNovice,2024/04/30
2023/09/04 8:00:18,70.5,2024_TokyoNovice,2024/04/30
2023/09/05 8:42:20,70.1,2024_TokyoNovice,2024/04/30
2023/09/09 9:16:21,70.6,2024_TokyoNovice,2024/04/30
2023/09/10 9:26:45,71.7,2024_TokyoNovice,2024/04/30
2023/09/11 7:53:49,72,2024_TokyoNovice,2024/04/30
2023/09/12 8:47:58,71.1,2024_TokyoNovice,2024/04/30
2023/09/16 9:18:55,70.1,2024_TokyoNovice,2024/04/30
2023/09/17 11:03:59,70.7,2024_TokyoNovice,2024/04/30
2023/09/18 11:12:22,71.5,2024_TokyoNovice,2024/04/30
2023/09/19 7:55:46,71.3,2024_TokyoNovice,2024/04/30
2023/09/20 7:43:37,71.2,2024_TokyoNovice,2024/04/30
2023/09/23 9:03:26,70.6,2024_TokyoNovice,2024/04/30
2023/09/24 9:22:38,71.5,2024_TokyoNovice,2024/04/30
2023/09/25 7:48:43,72,2024_TokyoNovice,2024/04/30
2023/10/02 8:01:09,72,2024_TokyoNovice,2024/04/30
2023/10/03 7:58:57,73.3,2024_TokyoNovice,2024/04/30
2023/10/04 7:50:10,72.6,2024_TokyoNovice,2024/04/30
2023/10/07 8:35:16,71.7,2024_TokyoNovice,2024/04/30
2023/10/10 9:06:46,72.4,2024_TokyoNovice,2024/04/30
2023/10/15 11:02:13,72.8,2024_TokyoNovice,2024/04/30
2023/10/20 7:48:27,73.6,2024_TokyoNovice,2024/04/30
2023/10/29 9:56:18,73,2024_TokyoNovice,2024/04/30
2023/11/29 8:39:23,73.1,2024_TokyoNovice,2024/04/30
2023/12/01 7:50:56,73.2,2024_TokyoNovice,2024/04/30
2023/12/03 11:50:00,72.1,2024_TokyoNovice,2024/04/30
2023/12/04 6:46:48,72.9,2024_TokyoNovice,2024/04/30
2023/12/09 8:37:43,72.3,2024_TokyoNovice,2024/04/30
2023/12/10 10:57:22,71.8,2024_TokyoNovice,2024/04/30
2023/12/11 6:15:24,71.9,2024_TokyoNovice,2024/04/30
2023/12/13 7:16:50,71.2,2024_TokyoNovice,2024/04/30
2023/12/14 6:20:47,71.6,2024_TokyoNovice,2024/04/30
2023/12/15 6:24:13,71.7,2024_TokyoNovice,2024/04/30
2023/12/16 8:56:35,72.1,2024_TokyoNovice,2024/04/30
2023/12/17 10:38:43,71.8,2024_TokyoNovice,2024/04/30
2023/12/19 6:24:35,71.5,2024_TokyoNovice,2024/04/30
2023/12/20 6:22:00,71.6,2024_TokyoNovice,2024/04/30
2023/12/21 6:21:42,71.6,2024_TokyoNovice,2024/04/30
2023/12/22 6:19:05,71.6,2024_TokyoNovice,2024/04/30
2023/12/23 8:44:20,70.8,2024_TokyoNovice,2024/04/30
2023/12/24 10:46:51,70.5,2024_TokyoNovice,2024/04/30
2023/12/25 6:21:01,70.6,2024_TokyoNovice,2024/04/30
2023/12/26 6:52:47,70.1,2024_TokyoNovice,2024/04/30
2023/12/27 6:17:23,71,2024_TokyoNovice,2024/04/30
2023/12/28 7:54:20,70.9,2024_TokyoNovice,2024/04/30
2023/12/29 9:55:21,69.6,2024_TokyoNovice,2024/04/30
2023/12/30 8:32:08,70.3,2024_TokyoNovice,2024/04/30
2023/12/31 8:28:41,71,2024_TokyoNovice,2024/04/30
2024/01/02 10:43:24,71,2024_TokyoNovice,2024/04/30
2024/01/04 7:40:40,70.8,2024_TokyoNovice,2024/04/30
2024/01/05 8:51:00,71.5,2024_TokyoNovice,2024/04/30
2024/01/06 8:50:38,70.8,2024_TokyoNovice,2024/04/30
2024/01/07 10:00:16,70.6,2024_TokyoNovice,2024/04/30
2024/01/08 9:10:39,71.1,2024_TokyoNovice,2024/04/30
2024/01/09 6:13:42,70.6,2024_TokyoNovice,2024/04/30
2024/01/10 6:47:19,71,2024_TokyoNovice,2024/04/30
2024/01/11 7:07:55,70,2024_TokyoNovice,2024/04/30
2024/01/12 6:32:43,70.2,2024_TokyoNovice,2024/04/30
2024/01/13 9:15:35,70.2,2024_TokyoNovice,2024/04/30
2024/01/14 8:18:59,69.6,2024_TokyoNovice,2024/04/30
2024/01/15 5:59:35,70.1,2024_TokyoNovice,2024/04/30
2024/01/16 6:42:05,69.9,2024_TokyoNovice,2024/04/30
2024/01/17 6:52:09,69.9,2024_TokyoNovice,2024/04/30
2024/01/18 6:44:27,68.9,2024_TokyoNovice,2024/04/30
2024/01/19 6:18:03,69.3,2024_TokyoNovice,2024/04/30
2024/01/20 8:48:17,69.7,2024_TokyoNovice,2024/04/30
2024/01/21 8:16:19,69.1,2024_TokyoNovice,2024/04/30
2024/01/22 6:20:56,69.3,2024_TokyoNovice,2024/04/30
2024/01/23 6:11:27,69.4,2024_TokyoNovice,2024/04/30
2024/01/24 6:15:38,69.7,2024_TokyoNovice,2024/04/30
2024/01/25 6:40:07,69.1,2024_TokyoNovice,2024/04/30
2024/01/26 6:36:36,68.9,2024_TokyoNovice,2024/04/30
2024/01/27 7:53:00,68.7,2024_TokyoNovice,2024/04/30
2024/01/28 8:18:35,67.9,2024_TokyoNovice,2024/04/30
2024/01/29 6:21:12,68.4,2024_TokyoNovice,2024/04/30
2024/01/30 6:18:47,69.2,2024_TokyoNovice,2024/04/30
2024/01/31 6:42:57,68.8,2024_TokyoNovice,2024/04/30
2024/02/01 6:42:38,68.3,2024_TokyoNovice,2024/04/30
2024/02/02 7:47:01,68,2024_TokyoNovice,2024/04/30
2024/02/03 8:13:08,67.9,2024_TokyoNovice,2024/04/30
2024/02/04 9:29:46,68.2,2024_TokyoNovice,2024/04/30
2024/02/05 6:19:31,68.4,2024_TokyoNovice,2024/04/30
2024/02/07 6:31:21,68.2,2024_TokyoNovice,2024/04/30
2024/02/08 7:34:57,67.3,2024_TokyoNovice,2024/04/30
2024/02/09 6:22:12,67.5,2024_TokyoNovice,2024/04/30
2024/02/10 8:10:32,67.7,2024_TokyoNovice,2024/04/30
2024/02/11 8:18:03,67.7,2024_TokyoNovice,2024/04/30
2024/02/12 8:38:56,67.3,2024_TokyoNovice,2024/04/30
2024/02/13 6:42:37,67.5,2024_TokyoNovice,2024/04/30
2024/02/14 6:25:08,67.4,2024_TokyoNovice,2024/04/30
2024/02/15 7:34:27,67.3,2024_TokyoNovice,2024/04/30
2024/02/16 8:24:31,67.1,2024_TokyoNovice,2024/04/30
2024/02/17 7:35:46,66.3,2024_TokyoNovice,2024/04/30
2024/02/18 8:00:38,67,2024_TokyoNovice,2024/04/30
2024/02/19 6:21:27,67.3,2024_TokyoNovice,2024/04/30
2024/02/20 6:26:30,67.5,2024_TokyoNovice,2024/04/30
2024/02/21 6:18:03,67,2024_TokyoNovice,2024/04/30
2024/02/22 7:27:31,67,2024_TokyoNovice,2024/04/30
2024/02/23 11:40:44,66.3,2024_TokyoNovice,2024/04/30
2024/02/24 8:31:02,66.3,2024_TokyoNovice,2024/04/30
2024/02/25 7:29:18,65.6,2024_TokyoNovice,2024/04/30
2024/02/26 6:21:00,66,2024_TokyoNovice,2024/04/30
2024/02/27 7:24:50,66.1,2024_TokyoNovice,2024/04/30
2024/02/28 6:22:44,66,2024_TokyoNovice,2024/04/30
2024/02/29 6:19:40,66.1,2024_TokyoNovice,2024/04/30
2024/03/01 7:28:00,65.3,2024_TokyoNovice,2024/04/30
2024/03/02 7:59:03,65.5,2024_TokyoNovice,2024/04/30
2024/03/03 8:30:41,66.1,2024_TokyoNovice,2024/04/30
2024/03/04 6:34:02,65.9,2024_TokyoNovice,2024/04/30
2024/03/05 6:35:50,66,2024_TokyoNovice,2024/04/30
2024/03/06 9:03:52,65.9,2024_TokyoNovice,2024/04/30
2024/03/07 6:07:17,65.2,2024_TokyoNovice,2024/04/30
2024/03/08 7:19:28,65.3,2024_TokyoNovice,2024/04/30
2024/03/09 7:41:45,64.7,2024_TokyoNovice,2024/04/30
2024/03/10 7:21:54,65.8,2024_TokyoNovice,2024/04/30
2024/03/11 6:56:45,65.6,2024_TokyoNovice,2024/04/30
2024/03/12 5:28:49,65.7,2024_TokyoNovice,2024/04/30
2024/03/13 6:10:06,65.4,2024_TokyoNovice,2024/04/30
2024/03/14 6:53:27,65,2024_TokyoNovice,2024/04/30
2024/03/15 6:13:16,64.7,2024_TokyoNovice,2024/04/30
2024/03/16 8:26:33,64.4,2024_TokyoNovice,2024/04/30
2024/03/17 7:27:30,64.5,2024_TokyoNovice,2024/04/30
2024/03/18 7:56:44,64.6,2024_TokyoNovice,2024/04/30
2024/03/19 6:34:24,64.8,2024_TokyoNovice,2024/04/30
2024/03/20 7:26:35,64.6,2024_TokyoNovice,2024/04/30
2024/03/21 7:24:47,63.9,2024_TokyoNovice,2024/04/30
2024/03/22 5:25:56,63.2,2024_TokyoNovice,2024/04/30
2024/03/23 8:43:24,63.2,2024_TokyoNovice,2024/04/30
2024/03/24 7:11:00,63.4,2024_TokyoNovice,2024/04/30
2024/03/25 6:26:30,63.8,2024_TokyoNovice,2024/04/30
2024/03/26 7:18:45,63.8,2024_TokyoNovice,2024/04/30
2024/03/27 6:29:35,64.4,2024_TokyoNovice,2024/04/30
2024/03/28 6:39:47,64.2,2024_TokyoNovice,2024/04/30
2024/03/29 7:26:55,63.6,2024_TokyoNovice,2024/04/30
2024/03/30 8:18:29,63.5,2024_TokyoNovice,2024/04/30
2024/03/31 9:21:45,62.9,2024_TokyoNovice,2024/04/30
2024/04/01 6:37:18,63.2,2024_TokyoNovice,2024/04/30
2024/04/02 6:07:32,64.4,2024_TokyoNovice,2024/04/30
2024/04/03 6:22:54,64.1,2024_TokyoNovice,2024/04/30
2024/04/04 6:41:13,62.7,2024_TokyoNovice,2024/04/30
2024/04/05 6:31:53,62.9,2024_TokyoNovice,2024/04/30
2024/04/06 9:23:07,62.9,2024_TokyoNovice,2024/04/30
2024/04/07 8:58:58,63.1,2024_TokyoNovice,2024/04/30
2024/04/08 6:30:51,62.3,2024_TokyoNovice,2024/04/30
2024/04/09 6:17:42,63.2,2024_TokyoNovice,2024/04/30
2024/04/10 6:29:18,62.7,2024_TokyoNovice,2024/04/30
2024/04/12 6:41:12,63.8,2024_TokyoNovice,2024/04/30
2024/04/13 7:07:20,63,2024_TokyoNovice,2024/04/30
2024/04/14 9:12:48,62.3,2024_TokyoNovice,2024/04/30
2024/04/15 6:13:51,62.1,2024_TokyoNovice,2024/04/30
2024/04/16 6:16:39,62.2,2024_TokyoNovice,2024/04/30
2024/04/17 6:14:13,62.1,2024_TokyoNovice,2024/04/30
2024/04/18 7:33:29,61.9,2024_TokyoNovice,2024/04/30
2024/04/19 6:26:11,62.1,2024_TokyoNovice,2024/04/30
2024/04/20 8:03:41,61.7,2024_TokyoNovice,2024/04/30
2024/04/21 8:11:41,61.3,2024_TokyoNovice,2024/04/30
2024/04/22 6:15:58,62.1,2024_TokyoNovice,2024/04/30
2024/04/23 6:13:20,62.4,2024_TokyoNovice,2024/04/30
2024/04/24 6:18:24,62.5,2024_TokyoNovice,2024/04/30
2024/04/25 6:29:04,61.9,2024_TokyoNovice,2024/04/30
2024/04/26 6:32:17,61.6,2024_TokyoNovice,2024/04/30
2024/04/27 6:47:43,61.2,2024_TokyoNovice,2024/04/30
2024/04/28 7:09:57,61.2,2024_TokyoNovice,2024/04/30
2024/04/29 6:42:44,60.9,2024_TokyoNovice,2024/04/30
2024/04/30 7:48:58,60.7,2024_TokyoNovice,2024/04/30
2024/05/01 6:55:31,61.7,2025_TokyoNovice,2025/05/02
2024/05/02 7:35:48,61.2,2025_TokyoNovice,2025/05/02
2024/05/03 6:48:46,61.6,2025_TokyoNovice,2025/05/02
2024/05/04 8:29:43,63,2025_TokyoNovice,2025/05/02
2024/05/05 7:42:37,64.4,2025_TokyoNovice,2025/05/02
2024/05/06 8:20:51,62.8,2025_TokyoNovice,2025/05/02
2024/05/07 6:14:40,63,2025_TokyoNovice,2025/05/02
2024/05/08 6:23:02,62.6,2025_TokyoNovice,2025/05/02
2024/05/09 7:26:14,61.5,2025_TokyoNovice,2025/05/02
2024/05/10 6:58:04,62.3,2025_TokyoNovice,2025/05/02
2024/05/11 8:23:07,60.6,2025_TokyoNovice,2025/05/02
2024/05/12 11:06:58,59.6,2025_TokyoNovice,2025/05/02
2024/05/13 12:48:13,59.6,2025_TokyoNovice,2025/05/02
2024/05/15 7:15:23,63,2025_TokyoNovice,2025/05/02
2024/05/16 7:19:53,63.5,2025_TokyoNovice,2025/05/02
2024/05/17 7:14:39,63,2025_TokyoNovice,2025/05/02
2024/05/20 6:26:57,64.2,2025_TokyoNovice,2025/05/02
2024/05/21 6:11:55,65.7,2025_TokyoNovice,2025/05/02
2024/05/22 7:31:25,65.3,2025_TokyoNovice,2025/05/02
2024/05/23 6:28:59,65.1,2025_TokyoNovice,2025/05/02
2024/05/24 6:34:18,64.6,2025_TokyoNovice,2025/05/02
2024/05/25 8:20:27,64.9,2025_TokyoNovice,2025/05/02
2024/05/26 7:48:50,64.8,2025_TokyoNovice,2025/05/02
2024/05/27 6:40:10,66.3,2025_TokyoNovice,2025/05/02
2024/05/28 6:31:56,67.2,2025_TokyoNovice,2025/05/02
2024/05/29 6:33:35,65.8,2025_TokyoNovice,2025/05/02
2024/05/30 6:26:39,65.9,2025_TokyoNovice,2025/05/02
2024/05/31 7:40:16,65.8,2025_TokyoNovice,2025/05/02
2024/06/01 8:20:10,66.8,2025_TokyoNovice,2025/05/02
2024/06/02 8:17:02,67.2,2025_TokyoNovice,2025/05/02
2024/06/03 6:21:38,67.7,2025_TokyoNovice,2025/05/02
2024/06/04 6:33:33,67.8,2025_TokyoNovice,2025/05/02
2024/06/05 6:45:27,67.3,2025_TokyoNovice,2025/05/02
2024/06/06 7:31:00,67.7,2025_TokyoNovice,2025/05/02
2024/06/07 7:30:02,68.3,2025_TokyoNovice,2025/05/02
2024/06/09 9:34:01,68.7,2025_TokyoNovice,2025/05/02
2024/06/10 6:23:51,69.2,2025_TokyoNovice,2025/05/02
2024/06/13 7:15:50,68.7,2025_TokyoNovice,2025/05/02
2024/06/14 9:17:57,69.1,2025_TokyoNovice,2025/05/02
2024/06/15 7:25:05,69.4,2025_TokyoNovice,2025/05/02
2024/06/16 9:04:00,70.2,2025_TokyoNovice,2025/05/02
2024/06/17 7:59:13,71,2025_TokyoNovice,2025/05/02
2024/06/19 6:39:24,70.6,2025_TokyoNovice,2025/05/02
2024/06/20 8:02:22,70.3,2025_TokyoNovice,2025/05/02
2024/06/21 7:51:31,70.6,2025_TokyoNovice,2025/05/02
2024/06/22 8:22:57,70,2025_TokyoNovice,2025/05/02
2024/06/23 9:38:07,70.3,2025_TokyoNovice,2025/05/02
2024/06/24 6:24:25,70.9,2025_TokyoNovice,2025/05/02
2024/06/25 6:23:06,71.9,2025_TokyoNovice,2025/05/02
2024/06/26 6:58:32,71.4,2025_TokyoNovice,2025/05/02
2024/06/27 7:46:33,70.6,2025_TokyoNovice,2025/05/02
2024/06/28 7:59:07,71,2025_TokyoNovice,2025/05/02
2024/06/29 8:39:36,70.5,2025_TokyoNovice,2025/05/02
2024/06/30 8:25:34,71.2,2025_TokyoNovice,2025/05/02
2024/07/01 6:27:47,71.7,2025_TokyoNovice,2025/05/02
2024/07/02 6:34:52,72.5,2025_TokyoNovice,2025/05/02
2024/07/04 7:23:51,70.9,2025_TokyoNovice,2025/05/02
2024/07/05 7:15:52,71.6,2025_TokyoNovice,2025/05/02
2024/07/06 8:31:56,71.5,2025_TokyoNovice,2025/05/02
2024/07/07 8:49:15,72.2,2025_TokyoNovice,2025/05/02
2024/07/08 6:18:52,72.5,2025_TokyoNovice,2025/05/02
2024/07/09 6:21:14,72.6,2025_TokyoNovice,2025/05/02
2024/07/10 6:54:35,71.9,2025_TokyoNovice,2025/05/02
2024/07/11 7:58:04,71.3,2025_TokyoNovice,2025/05/02
2024/07/12 7:37:56,71.5,2025_TokyoNovice,2025/05/02
2024/07/13 9:07:41,71.4,2025_TokyoNovice,2025/05/02
2024/07/14 9:47:28,72.9,2025_TokyoNovice,2025/05/02
2024/07/15 9:02:08,73,2025_TokyoNovice,2025/05/02
2024/07/16 6:23:11,73,2025_TokyoNovice,2025/05/02
2024/07/17 7:44:06,73.4,2025_TokyoNovice,2025/05/02
2024/07/18 7:48:06,72.7,2025_TokyoNovice,2025/05/02
2024/07/19 7:38:47,72.4,2025_TokyoNovice,2025/05/02
2024/07/20 9:12:45,72.8,2025_TokyoNovice,2025/05/02
2024/07/21 9:17:14,73.9,2025_TokyoNovice,2025/05/02
2024/07/22 6:13:36,73.5,2025_TokyoNovice,2025/05/02
2024/07/23 6:19:55,74.4,2025_TokyoNovice,2025/05/02
2024/07/24 7:49:27,73.4,2025_TokyoNovice,2025/05/02
2024/07/25 6:37:52,72.6,2025_TokyoNovice,2025/05/02
2024/07/26 7:51:07,73.4,2025_TokyoNovice,2025/05/02
2024/07/27 10:38:50,73.4,2025_TokyoNovice,2025/05/02
2024/07/28 8:19:58,73.7,2025_TokyoNovice,2025/05/02
2024/07/29 6:18:06,73.7,2025_TokyoNovice,2025/05/02
2024/07/31 7:44:55,73.3,2025_TokyoNovice,2025/05/02
2024/08/01 7:24:43,73.1,2025_TokyoNovice,2025/05/02
2024/08/03 9:07:48,73.3,2025_TokyoNovice,2025/05/02
2024/08/05 6:23:23,73.6,2025_TokyoNovice,2025/05/02
2024/08/13 8:32:42,73.3,2025_TokyoNovice,2025/05/02
2024/08/14 6:19:25,73.5,2025_TokyoNovice,2025/05/02
2024/08/15 7:56:55,73.7,2025_TokyoNovice,2025/05/02
2024/08/16 6:21:38,73.4,2025_TokyoNovice,2025/05/02
2024/08/17 9:12:25,73.2,2025_TokyoNovice,2025/05/02
2024/08/21 7:47:56,72.8,2025_TokyoNovice,2025/05/02
2024/08/26 7:54:14,73.6,2025_TokyoNovice,2025/05/02
2024/08/27 6:34:12,74.4,2025_TokyoNovice,2025/05/02
2024/08/30 9:10:39,73.6,2025_TokyoNovice,2025/05/02
2024/09/01 9:20:44,74.9,2025_TokyoNovice,2025/05/02
2024/09/02 7:52:25,74.5,2025_TokyoNovice,2025/05/02
2024/09/03 6:19:41,74.4,2025_TokyoNovice,2025/05/02
2024/09/04 6:27:30,74.9,2025_TokyoNovice,2025/05/02
2024/09/07 8:45:54,75.3,2025_TokyoNovice,2025/05/02
2024/09/08 8:35:30,74.5,2025_TokyoNovice,2025/05/02
2024/09/09 8:13:58,74.3,2025_TokyoNovice,2025/05/02
2024/09/10 7:41:54,74.4,2025_TokyoNovice,2025/05/02
2024/09/12 8:01:12,75.5,2025_TokyoNovice,2025/05/02
2024/09/13 7:49:27,74.7,2025_TokyoNovice,2025/05/02
2024/09/14 9:08:22,75.3,2025_TokyoNovice,2025/05/02
2024/09/15 9:18:20,75.8,2025_TokyoNovice,2025/05/02
2024/09/16 9:26:16,75.8,2025_TokyoNovice,2025/05/02
2024/09/18 7:44:37,76.3,2025_TokyoNovice,2025/05/02
2024/09/19 8:16:56,75.5,2025_TokyoNovice,2025/05/02
2024/09/24 6:33:27,75.9,2025_TokyoNovice,2025/05/02
2024/09/26 8:14:51,74.5,2025_TokyoNovice,2025/05/02
2024/09/27 8:37:59,75.2,2025_TokyoNovice,2025/05/02
2024/09/28 8:40:22,76.1,2025_TokyoNovice,2025/05/02
2024/09/29 9:09:37,76.1,2025_TokyoNovice,2025/05/02
2024/09/30 9:13:18,75.6,2025_TokyoNovice,2025/05/02
2024/10/01 7:24:53,76.2,2025_TokyoNovice,2025/05/02
2024/10/03 6:48:41,74.7,2025_TokyoNovice,2025/05/02
2024/10/04 7:47:03,75.9,2025_TokyoNovice,2025/05/02
2024/10/05 9:01:53,76,2025_TokyoNovice,2025/05/02
2024/10/09 6:25:14,75,2025_TokyoNovice,2025/05/02
2024/10/12 9:00:45,74.6,2025_TokyoNovice,2025/05/02
2024/10/13 11:13:57,74.3,2025_TokyoNovice,2025/05/02
2024/10/14 10:13:26,75.2,2025_TokyoNovice,2025/05/02
2024/10/15 6:29:24,74.7,2025_TokyoNovice,2025/05/02
2024/10/16 6:21:19,75.6,2025_TokyoNovice,2025/05/02
2024/10/17 6:29:09,74.8,2025_TokyoNovice,2025/05/02
2024/10/19 8:27:36,74.1,2025_TokyoNovice,2025/05/02
2024/10/20 9:06:40,73.9,2025_TokyoNovice,2025/05/02
2024/10/21 6:20:30,74.1,2025_TokyoNovice,2025/05/02
2024/10/22 6:18:54,74.4,2025_TokyoNovice,2025/05/02
2024/10/23 7:52:08,73.8,2025_TokyoNovice,2025/05/02
2024/10/24 7:03:05,73.3,2025_TokyoNovice,2025/05/02
2024/10/26 8:53:25,73,2025_TokyoNovice,2025/05/02
2024/10/27 11:26:18,73,2025_TokyoNovice,2025/05/02
2024/10/28 6:26:06,73.3,2025_TokyoNovice,2025/05/02
2024/10/29 7:06:41,73.8,2025_TokyoNovice,2025/05/02
2024/10/30 6:24:00,73,2025_TokyoNovice,2025/05/02
2024/10/31 6:55:33,73.4,2025_TokyoNovice,2025/05/02
2024/11/01 6:32:32,72.4,2025_TokyoNovice,2025/05/02
2024/11/02 8:31:55,73,2025_TokyoNovice,2025/05/02
2024/11/03 11:41:20,72.9,2025_TokyoNovice,2025/05/02
2024/11/04 9:11:26,73.5,2025_TokyoNovice,2025/05/02
2024/11/05 6:51:16,73.6,2025_TokyoNovice,2025/05/02
2024/11/06 6:26:41,73.2,2025_TokyoNovice,2025/05/02
2024/11/07 8:04:22,73.2,2025_TokyoNovice,2025/05/02
2024/11/08 6:31:22,71.7,2025_TokyoNovice,2025/05/02
2024/11/09 8:39:47,72,2025_TokyoNovice,2025/05/02
2024/11/10 9:59:47,72.8,2025_TokyoNovice,2025/05/02
2024/11/11 6:32:35,73.7,2025_TokyoNovice,2025/05/02
2024/11/12 7:46:05,74.3,2025_TokyoNovice,2025/05/02
2024/11/13 6:35:47,73.1,2025_TokyoNovice,2025/05/02
2024/11/14 8:01:49,73,2025_TokyoNovice,2025/05/02
2024/11/15 7:02:32,73,2025_TokyoNovice,2025/05/02
2024/11/16 13:17:44,72.6,2025_TokyoNovice,2025/05/02
2024/11/17 9:35:27,73.9,2025_TokyoNovice,2025/05/02
2024/11/18 8:10:56,72.9,2025_TokyoNovice,2025/05/02
2024/11/19 6:36:04,72.4,2025_TokyoNovice,2025/05/02
2024/11/20 6:36:11,73,2025_TokyoNovice,2025/05/02
2024/11/22 8:05:32,72.6,2025_TokyoNovice,2025/05/02
2024/11/23 9:07:26,72.1,2025_TokyoNovice,2025/05/02
2024/11/24 9:07:34,72.5,2025_TokyoNovice,2025/05/02
2024/11/25 10:11:20,71.8,2025_TokyoNovice,2025/05/02
2024/11/26 14:31:49,71.6,2025_TokyoNovice,2025/05/02
2024/11/27 8:04:06,71.5,2025_TokyoNovice,2025/05/02
2024/11/28 9:31:32,71,2025_TokyoNovice,2025/05/02
2024/11/30 8:24:23,70.9,2025_TokyoNovice,2025/05/02
2024/12/01 9:22:17,71.7,2025_TokyoNovice,2025/05/02
2024/12/02 6:32:06,71.8,2025_TokyoNovice,2025/05/02
2024/12/03 6:33:35,72.4,2025_TokyoNovice,2025/05/02
2024/12/04 7:49:28,71.3,2025_TokyoNovice,2025/05/02
2024/12/05 7:50:56,69.9,2025_TokyoNovice,2025/05/02
2024/12/06 6:37:02,70,2025_TokyoNovice,2025/05/02
2024/12/07 9:32:13,70.9,2025_TokyoNovice,2025/05/02
2024/12/08 9:39:15,71.1,2025_TokyoNovice,2025/05/02
2024/12/09 7:37:44,71,2025_TokyoNovice,2025/05/02
2024/12/10 8:28:09,71.1,2025_TokyoNovice,2025/05/02
2024/12/11 6:22:15,69.6,2025_TokyoNovice,2025/05/02
2024/12/12 7:59:29,69.8,2025_TokyoNovice,2025/05/02
2024/12/13 6:38:47,69.1,2025_TokyoNovice,2025/05/02
2024/12/14 9:03:57,70.3,2025_TokyoNovice,2025/05/02
2024/12/15 8:43:54,70.7,2025_TokyoNovice,2025/05/02
2024/12/16 6:37:01,70,2025_TokyoNovice,2025/05/02
2024/12/17 7:53:17,70.4,2025_TokyoNovice,2025/05/02
